Time FVT_juv_0_Migrating_Biomass(tonnes) FVT_juv_0_Total_biomass(tonnes) FVT_juv_0_Prop_Migrating FVT_ad_0_Migrating_Biomass(tonnes) FVT_ad_0_Total_biomass(tonnes) FVT_ad_0_Prop_Migrating SB_juv_0_Migrating_Biomass(tonnes) SB_juv_0_Total_biomass(tonnes) SB_juv_0_Prop_Migrating SB_ad_0_Migrating_Biomass(tonnes) SB_ad_0_Total_biomass(tonnes) SB_ad_0_Prop_Migrating WHB_juv_0_Migrating_Biomass(tonnes) WHB_juv_0_Total_biomass(tonnes) WHB_juv_0_Prop_Migrating WHB_ad_0_Migrating_Biomass(tonnes) WHB_ad_0_Total_biomass(tonnes) WHB_ad_0_Prop_Migrating
2.960000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040063e+01 1.969976e+00 0.000000e+00 2.459596e+01 0.000000e+00 0.000000e+00 4.675238e+02 0.000000e+00 0.000000e+00 8.288750e+02 0.000000e+00
2.970000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040061e+01 1.969977e+00 0.000000e+00 2.459556e+01 0.000000e+00 0.000000e+00 4.675273e+02 0.000000e+00 0.000000e+00 8.288772e+02 0.000000e+00
2.980000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040058e+01 1.969978e+00 0.000000e+00 2.459515e+01 0.000000e+00 0.000000e+00 4.675307e+02 0.000000e+00 0.000000e+00 8.288793e+02 0.000000e+00
2.990000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040055e+01 1.969979e+00 0.000000e+00 2.459474e+01 0.000000e+00 0.000000e+00 4.675342e+02 0.000000e+00 0.000000e+00 8.288814e+02 0.000000e+00
3.000000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040053e+01 1.969979e+00 0.000000e+00 2.459434e+01 0.000000e+00 0.000000e+00 4.675377e+02 0.000000e+00 0.000000e+00 8.288835e+02 0.000000e+00
3.010000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040050e+01 1.969980e+00 0.000000e+00 2.459393e+01 0.000000e+00 0.000000e+00 4.675412e+02 0.000000e+00 0.000000e+00 8.288856e+02 0.000000e+00
3.020000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040047e+01 1.969981e+00 0.000000e+00 2.459353e+01 0.000000e+00 0.000000e+00 4.675447e+02 0.000000e+00 0.000000e+00 8.288877e+02 0.000000e+00
3.030000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040044e+01 1.969982e+00 0.000000e+00 2.459313e+01 0.000000e+00 0.000000e+00 4.675482e+02 0.000000e+00 0.000000e+00 8.288898e+02 0.000000e+00
3.040000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040042e+01 1.969983e+00 0.000000e+00 2.459272e+01 0.000000e+00 0.000000e+00 4.675517e+02 0.000000e+00 0.000000e+00 8.288920e+02 0.000000e+00
3.050000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040039e+01 1.969984e+00 0.000000e+00 2.459232e+01 0.000000e+00 0.000000e+00 4.675552e+02 0.000000e+00 0.000000e+00 8.288941e+02 0.000000e+00
3.060000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040036e+01 1.969985e+00 0.000000e+00 2.459190e+01 0.000000e+00 0.000000e+00 4.675587e+02 0.000000e+00 0.000000e+00 8.288962e+02 0.000000e+00
3.070000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040033e+01 1.969986e+00 0.000000e+00 2.459149e+01 0.000000e+00 0.000000e+00 4.675623e+02 0.000000e+00 0.000000e+00 8.288984e+02 0.000000e+00
3.080000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040031e+01 1.969987e+00 0.000000e+00 2.459108e+01 0.000000e+00 0.000000e+00 4.675658e+02 0.000000e+00 0.000000e+00 8.289005e+02 0.000000e+00
3.090000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040028e+01 1.969988e+00 0.000000e+00 2.459067e+01 0.000000e+00 0.000000e+00 4.675694e+02 0.000000e+00 0.000000e+00 8.289027e+02 0.000000e+00
3.100000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040025e+01 1.969988e+00 0.000000e+00 2.459026e+01 0.000000e+00 0.000000e+00 4.675729e+02 0.000000e+00 0.000000e+00 8.289048e+02 0.000000e+00
3.110000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040022e+01 1.969989e+00 0.000000e+00 2.458984e+01 0.000000e+00 0.000000e+00 4.675765e+02 0.000000e+00 0.000000e+00 8.289070e+02 0.000000e+00
3.120000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040019e+01 1.969990e+00 0.000000e+00 2.458943e+01 0.000000e+00 0.000000e+00 4.675801e+02 0.000000e+00 0.000000e+00 8.289092e+02 0.000000e+00
3.130000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040017e+01 1.969991e+00 0.000000e+00 2.458902e+01 0.000000e+00 0.000000e+00 4.675837e+02 0.000000e+00 0.000000e+00 8.289113e+02 0.000000e+00
3.140000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040014e+01 1.969992e+00 0.000000e+00 2.458860e+01 0.000000e+00 0.000000e+00 4.675873e+02 0.000000e+00 0.000000e+00 8.289135e+02 0.000000e+00
3.150000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040011e+01 1.969993e+00 0.000000e+00 2.458818e+01 0.000000e+00 0.000000e+00 4.675909e+02 0.000000e+00 0.000000e+00 8.289157e+02 0.000000e+00
3.160000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040008e+01 1.969994e+00 0.000000e+00 2.458777e+01 0.000000e+00 0.000000e+00 4.675945e+02 0.000000e+00 0.000000e+00 8.289179e+02 0.000000e+00
3.170000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040005e+01 1.969995e+00 0.000000e+00 2.458735e+01 0.000000e+00 0.000000e+00 4.675981e+02 0.000000e+00 0.000000e+00 8.289201e+02 0.000000e+00
3.180000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.040002e+01 1.969996e+00 0.000000e+00 2.458694e+01 0.000000e+00 0.000000e+00 4.676017e+02 0.000000e+00 0.000000e+00 8.289223e+02 0.000000e+00
3.190000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039999e+01 1.969997e+00 0.000000e+00 2.458652e+01 0.000000e+00 0.000000e+00 4.676053e+02 0.000000e+00 0.000000e+00 8.289245e+02 0.000000e+00
3.200000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039996e+01 1.969998e+00 0.000000e+00 2.458610e+01 0.000000e+00 0.000000e+00 4.676089e+02 0.000000e+00 0.000000e+00 8.289267e+02 0.000000e+00
3.210000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039994e+01 1.969999e+00 0.000000e+00 2.458569e+01 0.000000e+00 0.000000e+00 4.676126e+02 0.000000e+00 0.000000e+00 8.289289e+02 0.000000e+00
3.220000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039991e+01 1.970000e+00 0.000000e+00 2.458527e+01 0.000000e+00 0.000000e+00 4.676162e+02 0.000000e+00 0.000000e+00 8.289311e+02 0.000000e+00
3.230000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039988e+01 1.970000e+00 0.000000e+00 2.458485e+01 0.000000e+00 0.000000e+00 4.676199e+02 0.000000e+00 0.000000e+00 8.289333e+02 0.000000e+00
3.240000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039985e+01 1.970001e+00 0.000000e+00 2.458443e+01 0.000000e+00 0.000000e+00 4.676235e+02 0.000000e+00 0.000000e+00 8.289355e+02 0.000000e+00
3.250000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039983e+01 1.970002e+00 0.000000e+00 2.458401e+01 0.000000e+00 0.000000e+00 4.676272e+02 0.000000e+00 0.000000e+00 8.289377e+02 0.000000e+00
3.260000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039980e+01 1.970003e+00 0.000000e+00 2.458360e+01 0.000000e+00 0.000000e+00 4.676308e+02 0.000000e+00 0.000000e+00 8.289399e+02 0.000000e+00
3.270000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039977e+01 1.970004e+00 0.000000e+00 2.458317e+01 0.000000e+00 0.000000e+00 4.676346e+02 0.000000e+00 0.000000e+00 8.289422e+02 0.000000e+00
3.280000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039974e+01 1.970005e+00 0.000000e+00 2.458274e+01 0.000000e+00 0.000000e+00 4.676384e+02 0.000000e+00 0.000000e+00 8.289445e+02 0.000000e+00
3.290000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039971e+01 1.970006e+00 0.000000e+00 2.458230e+01 0.000000e+00 0.000000e+00 4.676422e+02 0.000000e+00 0.000000e+00 8.289468e+02 0.000000e+00
3.300000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039968e+01 1.970007e+00 0.000000e+00 2.458187e+01 0.000000e+00 0.000000e+00 4.676460e+02 0.000000e+00 0.000000e+00 8.289491e+02 0.000000e+00
3.310000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039966e+01 1.970008e+00 0.000000e+00 2.458144e+01 0.000000e+00 0.000000e+00 4.676498e+02 0.000000e+00 0.000000e+00 8.289514e+02 0.000000e+00
3.320000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039963e+01 1.970009e+00 0.000000e+00 2.458101e+01 0.000000e+00 0.000000e+00 4.676536e+02 0.000000e+00 0.000000e+00 8.289537e+02 0.000000e+00
3.330000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039960e+01 1.970010e+00 0.000000e+00 2.458058e+01 0.000000e+00 0.000000e+00 4.676573e+02 0.000000e+00 0.000000e+00 8.289560e+02 0.000000e+00
3.340000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039957e+01 1.970011e+00 0.000000e+00 2.458015e+01 0.000000e+00 0.000000e+00 4.676612e+02 0.000000e+00 0.000000e+00 8.289583e+02 0.000000e+00
3.350000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039954e+01 1.970012e+00 0.000000e+00 2.457971e+01 0.000000e+00 0.000000e+00 4.676650e+02 0.000000e+00 0.000000e+00 8.289607e+02 0.000000e+00
3.360000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039951e+01 1.970013e+00 0.000000e+00 2.457928e+01 0.000000e+00 0.000000e+00 4.676688e+02 0.000000e+00 0.000000e+00 8.289630e+02 0.000000e+00
3.370000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039948e+01 1.970014e+00 0.000000e+00 2.457884e+01 0.000000e+00 0.000000e+00 4.676727e+02 0.000000e+00 0.000000e+00 8.289653e+02 0.000000e+00
3.380000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039945e+01 1.970014e+00 0.000000e+00 2.457841e+01 0.000000e+00 0.000000e+00 4.676765e+02 0.000000e+00 0.000000e+00 8.289676e+02 0.000000e+00
3.390000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039942e+01 1.970015e+00 0.000000e+00 2.457798e+01 0.000000e+00 0.000000e+00 4.676804e+02 0.000000e+00 0.000000e+00 8.289700e+02 0.000000e+00
3.400000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039939e+01 1.970016e+00 0.000000e+00 2.457754e+01 0.000000e+00 0.000000e+00 4.676842e+02 0.000000e+00 0.000000e+00 8.289723e+02 0.000000e+00
3.410000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039936e+01 1.970017e+00 0.000000e+00 2.457710e+01 0.000000e+00 0.000000e+00 4.676881e+02 0.000000e+00 0.000000e+00 8.289747e+02 0.000000e+00
3.420000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039933e+01 1.970018e+00 0.000000e+00 2.457666e+01 0.000000e+00 0.000000e+00 4.676920e+02 0.000000e+00 0.000000e+00 8.289770e+02 0.000000e+00
3.430000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039930e+01 1.970019e+00 0.000000e+00 2.457622e+01 0.000000e+00 0.000000e+00 4.676959e+02 0.000000e+00 0.000000e+00 8.289794e+02 0.000000e+00
3.440000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039927e+01 1.970020e+00 0.000000e+00 2.457578e+01 0.000000e+00 0.000000e+00 4.676998e+02 0.000000e+00 0.000000e+00 8.289818e+02 0.000000e+00
3.450000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039924e+01 1.970021e+00 0.000000e+00 2.457534e+01 0.000000e+00 0.000000e+00 4.677038e+02 0.000000e+00 0.000000e+00 8.289841e+02 0.000000e+00
3.460000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039921e+01 1.970022e+00 0.000000e+00 2.457490e+01 0.000000e+00 0.000000e+00 4.677077e+02 0.000000e+00 0.000000e+00 8.289865e+02 0.000000e+00
3.470000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039918e+01 1.970023e+00 0.000000e+00 2.457446e+01 0.000000e+00 0.000000e+00 4.677116e+02 0.000000e+00 0.000000e+00 8.289889e+02 0.000000e+00
3.480000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039915e+01 1.970024e+00 0.000000e+00 2.457399e+01 0.000000e+00 0.000000e+00 4.677157e+02 0.000000e+00 0.000000e+00 8.289914e+02 0.000000e+00
3.490000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039912e+01 1.970025e+00 0.000000e+00 2.457353e+01 0.000000e+00 0.000000e+00 4.677198e+02 0.000000e+00 0.000000e+00 8.289938e+02 0.000000e+00
3.500000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039908e+01 1.970026e+00 0.000000e+00 2.457307e+01 0.000000e+00 0.000000e+00 4.677238e+02 0.000000e+00 0.000000e+00 8.289963e+02 0.000000e+00
3.510000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039905e+01 1.970028e+00 0.000000e+00 2.457261e+01 0.000000e+00 0.000000e+00 4.677279e+02 0.000000e+00 0.000000e+00 8.289988e+02 0.000000e+00
3.520000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039902e+01 1.970029e+00 0.000000e+00 2.457215e+01 0.000000e+00 0.000000e+00 4.677320e+02 0.000000e+00 0.000000e+00 8.290013e+02 0.000000e+00
3.530000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039899e+01 1.970030e+00 0.000000e+00 2.457169e+01 0.000000e+00 0.000000e+00 4.677361e+02 0.000000e+00 0.000000e+00 8.290037e+02 0.000000e+00
3.540000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039896e+01 1.970031e+00 0.000000e+00 2.457123e+01 0.000000e+00 0.000000e+00 4.677402e+02 0.000000e+00 0.000000e+00 8.290062e+02 0.000000e+00
3.550000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039892e+01 1.970032e+00 0.000000e+00 2.457077e+01 0.000000e+00 0.000000e+00 4.677443e+02 0.000000e+00 0.000000e+00 8.290087e+02 0.000000e+00
3.560000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039889e+01 1.970033e+00 0.000000e+00 2.457031e+01 0.000000e+00 0.000000e+00 4.677485e+02 0.000000e+00 0.000000e+00 8.290112e+02 0.000000e+00
3.570000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039886e+01 1.970034e+00 0.000000e+00 2.456985e+01 0.000000e+00 0.000000e+00 4.677526e+02 0.000000e+00 0.000000e+00 8.290137e+02 0.000000e+00
3.580000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039883e+01 1.970035e+00 0.000000e+00 2.456939e+01 0.000000e+00 0.000000e+00 4.677567e+02 0.000000e+00 0.000000e+00 8.290162e+02 0.000000e+00
3.590000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039880e+01 1.970036e+00 0.000000e+00 2.456893e+01 0.000000e+00 0.000000e+00 4.677609e+02 0.000000e+00 0.000000e+00 8.290188e+02 0.000000e+00
3.600000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039877e+01 1.970037e+00 0.000000e+00 2.456847e+01 0.000000e+00 0.000000e+00 4.677650e+02 0.000000e+00 0.000000e+00 8.290213e+02 0.000000e+00
3.610000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039874e+01 1.970038e+00 0.000000e+00 2.456801e+01 0.000000e+00 0.000000e+00 4.677692e+02 0.000000e+00 0.000000e+00 8.290238e+02 0.000000e+00
3.620000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039871e+01 1.970039e+00 0.000000e+00 2.456754e+01 0.000000e+00 0.000000e+00 4.677734e+02 0.000000e+00 0.000000e+00 8.290264e+02 0.000000e+00
3.630000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039867e+01 1.970040e+00 0.000000e+00 2.456706e+01 0.000000e+00 0.000000e+00 4.677777e+02 0.000000e+00 0.000000e+00 8.290290e+02 0.000000e+00
3.640000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039864e+01 1.970041e+00 0.000000e+00 2.456659e+01 0.000000e+00 0.000000e+00 4.677820e+02 0.000000e+00 0.000000e+00 8.290316e+02 0.000000e+00
3.645000e+02 2.549152e+04 1.274576e+04 2.000000e+00 1.354829e+03 6.774147e+02 2.000000e+00 1.189878e+02 6.039861e+01 1.970042e+00 0.000000e+00 2.456612e+01 0.000000e+00 0.000000e+00 4.677865e+02 0.000000e+00 0.000000e+00 8.290343e+02 0.000000e+00
